;PC Software:StarLab Version 2.10 Build 25
;Logged:23/09/2022 at 16:51:35
;File Version:3
;Graph Type:Line
;Notes:                                                            

;Channel A:Nova II Photodiode PD300-3W-v1 (s/n:763106)  NN2.52 (s/n:767396)
;Channel B:Vega Thermopile 10A-V1.1 (s/n:693380)  VG2.44 (s/n:858327)

;Channel A:Details
;Name:PD300-3W-v1
;Graph Color:RGB(0,102,255)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:1064
;Settings:Range:AUTO
;Settings:Filter:IN

;Channel B:Details
;Name:10A-V1.1
;Graph Color:RGB(154,0,0)
;Units:W
;Settings:Measuring:Power
;Settings:Laser:.8-6
;Settings:Range:5.00W
;--------------------


;First Pulse Arrived : 23/09/2022 at 16:51:35.993000
  Timestamp   	  Channel A  	  Channel B  	
        10.335	             	  5.080e-001 	
        10.345	  2.910e-003 	             	
        10.399	             	  5.080e-001 	
        10.409	  2.930e-003 	             	
        10.463	             	  5.080e-001 	
        10.473	  2.940e-003 	             	
        10.527	             	  5.080e-001 	
        10.537	  2.930e-003 	             	
        10.591	             	  5.080e-001 	
        10.601	  2.930e-003 	             	
        10.655	             	  5.080e-001 	
        10.697	  2.930e-003 	             	
        10.719	             	  5.080e-001 	
        10.761	  2.940e-003 	             	
        10.783	             	  5.080e-001 	
        10.825	  2.930e-003 	             	
        10.847	             	  5.080e-001 	
        10.889	  2.920e-003 	             	
        10.911	             	  5.080e-001 	
        10.953	  2.920e-003 	             	
        10.975	             	  5.080e-001 	
        11.017	  2.910e-003 	             	
        11.039	             	  5.080e-001 	
        11.081	  2.910e-003 	             	
        11.135	             	  5.080e-001 	
        11.145	  2.900e-003 	             	
        11.199	             	  5.080e-001 	
        11.209	  2.910e-003 	             	
        11.263	             	  5.080e-001 	
        11.273	  2.930e-003 	             	
        11.327	             	  5.080e-001 	
        11.337	  2.950e-003 	             	
        11.391	             	  5.080e-001 	
        11.401	  2.950e-003 	             	
        11.455	             	  5.080e-001 	
        11.497	  2.960e-003 	             	
        11.519	             	  5.080e-001 	
        11.561	  2.940e-003 	             	
        11.583	             	  5.080e-001 	
        11.625	  2.960e-003 	             	
        11.647	             	  5.080e-001 	
        11.689	  2.940e-003 	             	
        11.711	             	  5.080e-001 	
        11.753	  2.960e-003 	             	
        11.775	             	  5.080e-001 	
        11.817	  2.950e-003 	             	
        11.839	             	  5.080e-001 	
        11.881	  2.960e-003 	             	
        11.935	             	  5.080e-001 	
        11.945	  2.950e-003 	             	
        11.999	             	  5.080e-001 	
        12.009	  2.950e-003 	             	
        12.063	             	  5.080e-001 	
        12.073	  2.960e-003 	             	
        12.127	             	  5.080e-001 	
        12.137	  2.950e-003 	             	
        12.192	             	  5.080e-001 	
        12.201	  2.950e-003 	             	
        12.255	             	  5.080e-001 	
        12.297	  2.950e-003 	             	
        12.319	             	  5.080e-001 	
        12.361	  2.940e-003 	             	
        12.383	             	  5.080e-001 	
        12.425	  2.950e-003 	             	
        12.447	             	  5.080e-001 	
        12.489	  2.940e-003 	             	
        12.511	             	  5.080e-001 	
        12.553	  2.930e-003 	             	
        12.575	             	  5.080e-001 	
        12.617	  2.930e-003 	             	
        12.639	             	  5.080e-001 	
        12.681	  2.920e-003 	             	
        12.735	             	  5.080e-001 	
        12.745	  2.910e-003 	             	
        12.799	             	  5.080e-001 	
        12.809	  2.900e-003 	             	
        12.863	             	  5.080e-001 	
        12.872	  2.920e-003 	             	
        12.927	             	  5.080e-001 	
        12.937	  2.890e-003 	             	
        12.991	             	  5.080e-001 	
        13.001	  2.880e-003 	             	
        13.055	             	  5.080e-001 	
        13.065	  2.890e-003 	             	
        13.119	             	  5.080e-001 	
        13.161	  2.890e-003 	             	
        13.183	             	  5.080e-001 	
        13.225	  2.900e-003 	             	
        13.247	             	  5.080e-001 	
        13.289	  2.900e-003 	             	
        13.311	             	  5.080e-001 	
        13.352	  2.900e-003 	             	
        13.375	             	  5.080e-001 	
        13.416	  2.890e-003 	             	
        13.439	             	  5.080e-001 	
        13.481	  2.880e-003 	             	
        13.535	             	  5.080e-001 	
        13.544	  2.870e-003 	             	
        13.599	             	  5.080e-001 	
        13.609	  2.870e-003 	             	
        13.663	             	  5.080e-001 	
        13.673	  2.870e-003 	             	
        13.727	             	  5.080e-001 	
        13.737	  2.860e-003 	             	
        13.792	             	  5.080e-001 	
        13.801	  2.860e-003 	             	
        13.856	             	  5.070e-001 	
        13.866	  2.870e-003 	             	
        13.920	             	  5.070e-001 	
        13.962	  2.870e-003 	             	
        13.984	             	  5.070e-001 	
        14.026	  2.880e-003 	             	
        14.048	             	  5.070e-001 	
        14.090	  2.890e-003 	             	
        14.112	             	  5.070e-001 	
        14.153	  2.900e-003 	             	
        14.176	             	  5.080e-001 	
        14.217	  2.870e-003 	             	
        14.240	             	  5.080e-001 	
        14.281	  2.900e-003 	             	
        14.336	             	  5.080e-001 	
        14.345	  2.900e-003 	             	
        14.400	             	  5.070e-001 	
        14.409	  2.910e-003 	             	
        14.464	             	  5.070e-001 	
        14.473	  2.930e-003 	             	
        14.528	             	  5.070e-001 	
        14.538	  2.930e-003 	             	
        14.592	             	  5.070e-001 	
        14.601	  2.930e-003 	             	
        14.656	             	  5.080e-001 	
        14.665	  2.940e-003 	             	
        14.720	             	  5.080e-001 	
        14.761	  2.930e-003 	             	
        14.784	             	  5.080e-001 	
        14.825	  2.940e-003 	             	
        14.848	             	  5.080e-001 	
        14.890	  2.940e-003 	             	
        14.912	             	  5.080e-001 	
        14.953	  2.940e-003 	             	
        14.976	             	  5.080e-001 	
        15.017	  2.940e-003 	             	
        15.040	             	  5.080e-001 	
        15.081	  2.920e-003 	             	
        15.136	             	  5.080e-001 	
        15.145	  2.920e-003 	             	
        15.200	             	  5.080e-001 	
        15.209	  2.930e-003 	             	
        15.264	             	  5.080e-001 	
        15.273	  2.940e-003 	             	
        15.328	             	  5.080e-001 	
        15.337	  2.950e-003 	             	
        15.392	             	  5.080e-001 	
        15.401	  2.940e-003 	             	
        15.456	             	  5.080e-001 	
        15.465	  2.950e-003 	             	
        15.520	             	  5.080e-001 	
        15.562	  2.940e-003 	             	
        15.584	             	  5.080e-001 	
        15.625	  2.930e-003 	             	
        15.648	             	  5.080e-001 	
        15.689	  2.940e-003 	             	
        15.712	             	  5.080e-001 	
        15.754	  2.940e-003 	             	
        15.776	             	  5.080e-001 	
        15.817	  2.950e-003 	             	
        15.840	             	  5.080e-001 	
        15.881	  2.950e-003 	             	
        15.936	             	  5.080e-001 	
        15.945	  2.950e-003 	             	
        16.000	             	  5.080e-001 	
        16.009	  2.940e-003 	             	
        16.064	             	  5.080e-001 	
        16.073	  2.940e-003 	             	
        16.128	             	  5.080e-001 	
        16.137	  2.930e-003 	             	
        16.192	             	  5.080e-001 	
        16.201	  2.930e-003 	             	
        16.256	             	  5.080e-001 	
        16.265	  2.930e-003 	             	
        16.320	             	  5.080e-001 	
        16.361	  2.950e-003 	             	
        16.384	             	  5.080e-001 	
        16.425	  2.950e-003 	             	
        16.448	             	  5.080e-001 	
        16.489	  2.940e-003 	             	
        16.512	             	  5.080e-001 	
        16.553	  2.940e-003 	             	
        16.576	             	  5.080e-001 	
        16.617	  2.940e-003 	             	
        16.640	             	  5.080e-001 	
        16.681	  2.940e-003 	             	
        16.704	             	  5.080e-001 	
        16.745	  2.950e-003 	             	
        16.800	             	  5.080e-001 	
        16.809	  2.960e-003 	             	
        16.864	             	  5.080e-001 	
        16.873	  2.970e-003 	             	
        16.928	             	  5.080e-001 	
        16.937	  2.980e-003 	             	
        16.992	             	  5.080e-001 	
        17.001	  2.990e-003 	             	
        17.056	             	  5.080e-001 	
        17.065	  2.990e-003 	             	
        17.120	             	  5.080e-001 	
        17.161	  2.970e-003 	             	
        17.184	             	  5.080e-001 	
        17.225	  2.970e-003 	             	
        17.248	             	  5.080e-001 	
        17.289	  2.960e-003 	             	
        17.312	             	  5.080e-001 	
        17.353	  2.960e-003 	             	
        17.376	             	  5.080e-001 	
        17.417	  2.970e-003 	             	
        17.440	             	  5.080e-001 	
        17.481	  2.950e-003 	             	
        17.504	             	  5.080e-001 	
        17.545	  2.960e-003 	             	
        17.600	             	  5.080e-001 	
        17.609	  2.950e-003 	             	
        17.664	             	  5.080e-001 	
        17.673	  2.940e-003 	             	
        17.728	             	  5.080e-001 	
        17.737	  2.950e-003 	             	
        17.792	             	  5.080e-001 	
        17.801	  2.960e-003 	             	
        17.856	             	  5.080e-001 	
        17.865	  2.940e-003 	             	
        17.920	             	  5.080e-001 	
        17.961	  2.930e-003 	             	
        17.984	             	  5.080e-001 	
        18.025	  2.930e-003 	             	
        18.048	             	  5.080e-001 	
        18.089	  2.920e-003 	             	
        18.112	             	  5.080e-001 	
        18.153	  2.900e-003 	             	
        18.176	             	  5.080e-001 	
        18.217	  2.910e-003 	             	
        18.240	             	  5.070e-001 	
        18.281	  2.910e-003 	             	
        18.304	             	  5.070e-001 	
        18.345	  2.910e-003 	             	
        18.400	             	  5.070e-001 	
        18.409	  2.900e-003 	             	
        18.464	             	  5.080e-001 	
        18.473	  2.920e-003 	             	
        18.528	             	  5.080e-001 	
        18.537	  2.920e-003 	             	
        18.592	             	  5.080e-001 	
        18.601	  2.920e-003 	             	
        18.656	             	  5.080e-001 	
        18.665	  2.920e-003 	             	
        18.720	             	  5.080e-001 	
        18.761	  2.910e-003 	             	
        18.784	             	  5.080e-001 	
        18.825	  2.900e-003 	             	
        18.848	             	  5.080e-001 	
        18.889	  2.900e-003 	             	
        18.912	             	  5.080e-001 	
        18.953	  2.880e-003 	             	
        18.976	             	  5.080e-001 	
        19.017	  2.880e-003 	             	
        19.040	             	  5.080e-001 	
        19.081	  2.890e-003 	             	
        19.104	             	  5.080e-001 	
        19.145	  2.890e-003 	             	
        19.200	             	  5.080e-001 	
        19.209	  2.890e-003 	             	
        19.264	             	  5.080e-001 	
        19.273	  2.910e-003 	             	
        19.328	             	  5.080e-001 	
        19.337	  2.900e-003 	             	
        19.392	             	  5.080e-001 	
        19.401	  2.900e-003 	             	
        19.456	             	  5.080e-001 	
        19.465	  2.900e-003 	             	
        19.520	             	  5.080e-001 	
        19.561	  2.920e-003 	             	
        19.584	             	  5.080e-001 	
        19.625	  2.920e-003 	             	
        19.648	             	  5.080e-001 	
        19.689	  2.920e-003 	             	
        19.712	             	  5.080e-001 	
        19.753	  2.930e-003 	             	
        19.776	             	  5.080e-001 	
        19.817	  2.930e-003 	             	
        19.840	             	  5.070e-001 	
        19.881	  2.910e-003 	             	
        19.904	             	  5.070e-001 	
        19.945	  2.920e-003 	             	
        20.000	             	  5.070e-001 	
        20.009	  2.920e-003 	             	
        20.064	             	  5.080e-001 	
        20.073	  2.930e-003 	             	
        20.128	             	  5.070e-001 	
        20.137	  2.930e-003 	             	
        20.192	             	  5.070e-001 	
        20.201	  2.930e-003 	             	
        20.256	             	  5.070e-001 	
        20.265	  2.920e-003 	             	
        20.320	             	  5.070e-001 	
        20.361	  2.930e-003 	             	
        20.384	             	  5.070e-001 	
        20.425	  2.950e-003 	             	
        20.448	             	  5.070e-001 	
        20.489	  2.930e-003 	             	
        20.512	             	  5.070e-001 	
        20.553	  2.940e-003 	             	
        20.576	             	  5.070e-001 	
        20.617	  2.930e-003 	             	
        20.640	             	  5.080e-001 	
        20.681	  2.940e-003 	             	
        20.704	             	  5.070e-001 	
        20.745	  2.940e-003 	             	
        20.800	             	  5.070e-001 	
        20.809	  2.920e-003 	             	
        20.864	             	  5.080e-001 	
        20.873	  2.950e-003 	             	
        20.928	             	  5.080e-001 	
        20.937	  2.940e-003 	             	
        20.992	             	  5.080e-001 	
        21.001	  2.940e-003 	             	
        21.056	             	  5.080e-001 	
        21.065	  2.940e-003 	             	
        21.120	             	  5.080e-001 	
        21.161	  2.960e-003 	             	
        21.184	             	  5.080e-001 	
        21.225	  2.940e-003 	             	
        21.248	             	  5.080e-001 	
        21.289	  2.950e-003 	             	
        21.312	             	  5.080e-001 	
        21.353	  2.970e-003 	             	
        21.376	             	  5.080e-001 	
        21.417	  2.980e-003 	             	
        21.440	             	  5.080e-001 	
        21.481	  2.990e-003 	             	
        21.504	             	  5.080e-001 	
        21.545	  2.970e-003 	             	
        21.600	             	  5.080e-001 	
        21.609	  2.970e-003 	             	
        21.664	             	  5.080e-001 	
