;PC Software:StarLab Version 2.10 Build 25
;Logged:20/09/2022 at 17:14:11
;File Version:3
;Graph Type:Line
;Notes:                                                            

;Channel A:Nova II Photodiode PD300-3W-v1 (s/n:763106)  NN2.52 (s/n:767396)
;Channel B:Vega Thermopile 10A-V1.1 (s/n:693380)  VG2.44 (s/n:858327)

;Channel A:Details
;Name:PD300-3W-v1
;Graph Color:RGB(0,102,255)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:1064
;Settings:Range:AUTO
;Settings:Filter:IN

;Channel B:Details
;Name:10A-V1.1
;Graph Color:RGB(154,0,0)
;Units:W
;Settings:Measuring:Power
;Settings:Laser:.8-6
;Settings:Range:AUTO
;--------------------


;First Pulse Arrived : 20/09/2022 at 17:14:11.452000
  Timestamp   	  Channel A  	  Channel B  	
        23.263	             	  3.525e-001 	
        23.327	             	  3.525e-001 	
        23.356	  1.048e-002 	             	
        23.391	             	  3.526e-001 	
        23.420	  1.047e-002 	             	
        23.455	             	  3.527e-001 	
        23.484	  1.054e-002 	             	
        23.519	             	  3.527e-001 	
        23.548	  1.056e-002 	             	
        23.612	  1.054e-002 	             	
        23.615	             	  3.526e-001 	
        23.676	  1.057e-002 	             	
        23.679	             	  3.526e-001 	
        23.740	  1.055e-002 	             	
        23.743	             	  3.525e-001 	
        23.804	  1.059e-002 	             	
        23.807	             	  3.525e-001 	
        23.868	  1.057e-002 	             	
        23.871	             	  3.525e-001 	
        23.932	  1.055e-002 	             	
        23.935	             	  3.525e-001 	
        23.996	  1.055e-002 	             	
        23.999	             	  3.525e-001 	
        24.060	  1.056e-002 	             	
        24.063	             	  3.525e-001 	
        24.127	             	  3.525e-001 	
        24.156	  1.054e-002 	             	
        24.191	             	  3.526e-001 	
